timestamp,ipSrc,ipDst,tcpPortSrc,tcpPortDst,udpPortSrc,udpPortDst,tcpLen,udpLen,payloadProtocolNumber
1584567424.711225,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.733495,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.7352922,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.755776,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.7780411,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.779811,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.8003092,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.82259,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.824415,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.8448539,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.867128,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.8712974,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.892068,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.9143422,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.9234169,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.936612,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.958888,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567424.9606302,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567424.9811606,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.0034275,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.0054042,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.0257099,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.0479715,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.049808,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.070256,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.0925212,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.094182,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.114794,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.137079,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.1386812,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.1593359,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.181608,173.194.188.6,10.10.0.10,,,443,42148,0,454,17
1584567425.1833026,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.227679,10.10.0.10,173.194.188.6,,,42148,443,0,744,17
1584567425.228286,10.10.0.10,173.194.188.6,,,42148,443,0,48,17
1584567425.233647,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567425.2343671,173.194.188.6,10.10.0.10,,,443,42148,0,108,17
1584567425.2344818,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.23452,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.2363038,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.245785,10.10.0.10,173.194.188.6,,,42148,443,0,743,17
1584567425.24603,10.10.0.10,173.194.188.6,,,42148,443,0,48,17
1584567425.2558892,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.27815,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.279781,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.3004339,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.3227026,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.324281,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.344968,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.367239,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.3689039,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.3895102,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.411783,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567425.412791,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.41453,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.4350758,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.457334,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.4591556,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.479608,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.5018828,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.503649,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.5241456,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.5464444,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.548169,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.568698,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.590967,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.59267,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.6132536,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.635511,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.637274,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.6577866,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.6800694,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.6817892,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.702328,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.7246,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.72802,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.7468774,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.769148,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.771792,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.791414,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.813688,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.816247,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.835956,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.858235,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.859902,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.880501,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.902776,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.904532,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.9250438,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.9473224,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.950041,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567425.969592,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.9918606,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567425.9936602,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.0141358,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.036417,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.0380132,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.0586839,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.080951,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.083386,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.103224,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.1254976,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.12727,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567426.147767,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.1700542,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.1923132,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.2011561,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.2145839,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.21626,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.236865,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.2591279,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.2607572,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.281401,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.3036811,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.305651,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.325944,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.348217,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.350004,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.3704894,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.39276,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.4002779,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.4150481,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.4373062,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.43915,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.459576,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.4818606,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.4836311,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.504122,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.52639,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.5281286,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.548674,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.570934,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.573016,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.5932062,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.615482,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.617376,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.6377509,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.6600444,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.6623929,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.682296,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.7045689,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.7063901,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.7268536,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.749112,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.75089,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.771385,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.7936678,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.7953892,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.815946,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.8381972,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.8402462,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.860466,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.8827398,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.884868,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.905012,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.92729,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.935388,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.949559,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.9718275,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567426.973335,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567426.994103,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.0163708,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.01796,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567427.038664,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.060915,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.0644612,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.0831876,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.1054692,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.108382,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.127738,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.150002,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567427.151031,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.1526115,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.1732874,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.195559,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.1976,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.217826,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.240102,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.242983,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.262375,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.284655,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.2862248,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.306921,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.32919,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.330981,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.351465,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.3737302,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.3754988,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.396006,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.4182801,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.4201276,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.44055,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.462821,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.477734,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.4850981,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.5073712,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.5092282,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.529638,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.5519102,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.5537472,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.574184,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.5964508,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.59812,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.618724,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.641024,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.642475,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.6632712,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.685545,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.687098,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.707833,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.730088,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.7318668,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.7534142,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.775687,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.777302,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.79796,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.820232,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.821975,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.842516,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.864773,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.866841,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.887046,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.909317,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.9112391,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567427.9315894,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.953885,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.95561,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567427.976131,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567427.9984071,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.0000908,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.020676,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567428.021681,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.0439556,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.0469706,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.066232,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.088512,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.0902328,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.1107779,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.133047,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.134839,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.15532,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.1775892,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.179856,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.1998801,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.222137,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.225482,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.244407,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.266692,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.268209,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.28895,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.311225,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.312832,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.3334918,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.355768,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.3581102,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.3780382,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.400306,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.402476,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.422588,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.4448762,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.4465814,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.467128,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.4894009,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.491483,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.5116868,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.533942,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.535577,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.556217,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.5784988,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.580719,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.60076,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.6230302,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.624703,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.6453106,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.6675742,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.669344,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.689847,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.712124,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.713969,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.734392,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.756664,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.764698,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.778934,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.80121,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.8029466,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567428.8234909,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.845752,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.8487911,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.868025,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.8902931,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.8919911,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.9125671,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.934851,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567428.935842,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.9375868,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567428.958122,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.980389,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567428.982665,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.0026748,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.024935,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.0266929,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.0472019,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.069472,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.071165,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.091746,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.114017,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.1156678,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.136286,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.158558,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.1601632,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.1808355,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.20311,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.209915,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.2253811,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.2271721,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.247654,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.269927,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.271791,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.2922,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.314483,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.316334,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.3367422,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.359014,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.3627038,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.38129,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.4035606,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.405328,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.425853,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.4481044,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.4500554,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.470374,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.4926634,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.494304,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.5149179,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.537194,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.539075,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.5594769,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.5817358,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.583448,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.6046786,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.6269708,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.6288214,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.649225,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.671493,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.6733012,10.10.0.10,173.194.188.6,,,42148,443,0,50,17
1584567429.693783,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.7160392,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.717695,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.738312,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.760602,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.762674,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.782856,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.8051262,173.194.188.6,10.10.0.10,,,443,42148,0,29,17
1584567429.806136,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.809443,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.828406,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.850681,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.852567,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.872968,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.895226,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.8970294,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.917498,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.9397788,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.9415462,10.10.0.10,173.194.188.6,,,42148,443,0,37,17
1584567429.96204,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
1584567429.9843068,173.194.188.6,10.10.0.10,,,443,42148,0,1358,17
